species,long,lat
physeter_macrocephalus,465932.2115,1689270.384
physeter_macrocephalus,465932.2115,1689270.384
physeter_macrocephalus,465932.2115,1689270.384
physeter_macrocephalus,465932.2115,1689270.384
physeter_macrocephalus,465932.2115,1689270.384
physeter_macrocephalus,465932.2115,1689270.384
physeter_macrocephalus,465997.1704,1689305.41
physeter_macrocephalus,465997.1704,1689305.41
physeter_macrocephalus,465997.1704,1689305.41
physeter_macrocephalus,462584.3319,1680220.592
physeter_macrocephalus,463076.8921,1680958.865
physeter_macrocephalus,462950.9454,1680908.752
physeter_macrocephalus,462899.1412,1680804.756
physeter_macrocephalus,453324.1766,1696623.21
physeter_macrocephalus,450588.5766,1703407.081
physeter_macrocephalus,447496.0237,1702747.854
physeter_macrocephalus,449286.5923,1702771.028
physeter_macrocephalus,451174.7351,1704155.505
physeter_macrocephalus,452557.003,1703608.975
physeter_macrocephalus,465994.003,1689324.203
physeter_macrocephalus,465994.003,1689324.203
physeter_macrocephalus,465994.003,1689324.203
physeter_macrocephalus,465994.003,1689324.203
physeter_macrocephalus,465994.003,1689324.203
physeter_macrocephalus,465994.003,1689324.203
physeter_macrocephalus,451967.1743,1687891.961
physeter_macrocephalus,453316.485,1687347.146
physeter_macrocephalus,454214.7172,1686386.145
physeter_macrocephalus,454124.2579,1686363.48
physeter_macrocephalus,455214.2009,1686484.858
physeter_macrocephalus,465805.2954,1689201.668
physeter_macrocephalus,449210.4098,1709094.471
physeter_macrocephalus,443366.0716,1694451.916
physeter_macrocephalus,449048.6973,1681734.677
physeter_macrocephalus,451361.3539,1676478.981
physeter_macrocephalus,452119.2568,1676581.103
physeter_macrocephalus,466015.0975,1689306.014
physeter_macrocephalus,466015.0975,1689306.014
physeter_macrocephalus,466015.0975,1689306.014
physeter_macrocephalus,466015.0975,1689306.014
physeter_macrocephalus,445272.0884,1697727.158
physeter_macrocephalus,444584.6143,1699862.474
physeter_macrocephalus,441917.9882,1698276.15
physeter_macrocephalus,441879.9365,1697903.25
physeter_macrocephalus,466001.1378,1689307.08
physeter_macrocephalus,466001.1378,1689307.08
physeter_macrocephalus,466001.1378,1689307.08
physeter_macrocephalus,455807.8669,1692301.554
physeter_macrocephalus,452868.828,1701238.741
physeter_macrocephalus,453125.0794,1701323.616
physeter_macrocephalus,452992.5977,1700525.431
physeter_macrocephalus,454012.7773,1700148.356
physeter_macrocephalus,454258.5291,1699914.576
physeter_macrocephalus,455584.137,1698094.177
physeter_macrocephalus,455887.2708,1697757.584
physeter_macrocephalus,456287.3196,1696551.465
physeter_macrocephalus,456226.2235,1696476.106
physeter_macrocephalus,456192.3025,1696435.211
physeter_macrocephalus,457475.4653,1684914.346
physeter_macrocephalus,457565.932,1683990.506
physeter_macrocephalus,457570.1222,1683946.608
physeter_macrocephalus,457473.7825,1683179.355
physeter_macrocephalus,457089.078,1683156.721
physeter_macrocephalus,457093.6753,1683121.562
physeter_macrocephalus,456799.5972,1682534.986
physeter_macrocephalus,457629.4093,1682610.817
physeter_macrocephalus,456076.6479,1687562.203
physeter_macrocephalus,455302.3249,1690816.731
physeter_macrocephalus,454645.522,1692227.413
physeter_macrocephalus,456709.9267,1693578.557
physeter_macrocephalus,465877.2589,1689190.15
physeter_macrocephalus,465877.2589,1689190.15
physeter_macrocephalus,465877.2589,1689190.15
physeter_macrocephalus,465877.2589,1689190.15
physeter_macrocephalus,465877.2589,1689190.15
physeter_macrocephalus,465877.2589,1689190.15
physeter_macrocephalus,448888.4995,1701989.88
physeter_macrocephalus,448722.1349,1700714.631
physeter_macrocephalus,449505.6012,1700594.11
physeter_macrocephalus,450382.8766,1699545.775
physeter_macrocephalus,450471.0293,1699280.197
physeter_macrocephalus,466013.6784,1689314.194
physeter_macrocephalus,466013.6784,1689314.194
physeter_macrocephalus,466013.6784,1689314.194
physeter_macrocephalus,466013.6784,1689314.194
physeter_macrocephalus,466013.6784,1689314.194
physeter_macrocephalus,466013.6784,1689314.194
physeter_macrocephalus,461839.9195,1685398.804
physeter_macrocephalus,461784.7918,1689412.931
physeter_macrocephalus,459699.945,1691630.946
physeter_macrocephalus,459699.945,1691630.946
physeter_macrocephalus,460053.4715,1692437.711
physeter_macrocephalus,458206.3473,1690184.426
physeter_macrocephalus,457683.8514,1690187.973
physeter_macrocephalus,457683.8514,1690187.973
physeter_macrocephalus,465828.0284,1689211.134
physeter_macrocephalus,465828.0284,1689211.134
physeter_macrocephalus,465828.0284,1689211.134
physeter_macrocephalus,458966.0207,1683006.165
physeter_macrocephalus,466017.7522,1689316.197
physeter_macrocephalus,466017.7522,1689316.197
physeter_macrocephalus,457357.809,1687399.465
physeter_macrocephalus,448781.1703,1699755.853
physeter_macrocephalus,451972.6508,1705973.501
physeter_macrocephalus,465974.3761,1689354.783
physeter_macrocephalus,465108.1692,1689975.669
physeter_macrocephalus,465108.1692,1689975.669
physeter_macrocephalus,465108.1692,1689975.669
physeter_macrocephalus,465108.1692,1689975.669
physeter_macrocephalus,465108.1692,1689975.669
physeter_macrocephalus,465108.1692,1689975.669
physeter_macrocephalus,458988.6812,1683173.229
physeter_macrocephalus,456758.8606,1689466.097
physeter_macrocephalus,454756.3204,1702193.27
physeter_macrocephalus,456576.6174,1700508.061
physeter_macrocephalus,454752.5506,1701351.916
physeter_macrocephalus,455104.4815,1704679.551
physeter_macrocephalus,454160.0003,1705913.805
physeter_macrocephalus,450411.7077,1705748.553
physeter_macrocephalus,450880.8973,1702901.072
physeter_macrocephalus,455653.3942,1698694.247
physeter_macrocephalus,465997.9057,1689311.052
physeter_macrocephalus,465997.9057,1689311.052
physeter_macrocephalus,465997.9057,1689311.052
physeter_macrocephalus,465997.9057,1689311.052
physeter_macrocephalus,461183.4129,1685322.506
physeter_macrocephalus,453780.944,1693887.026
physeter_macrocephalus,452808.1705,1700327.911
physeter_macrocephalus,455280.9866,1700034.272
physeter_macrocephalus,456191.6312,1702541.847
physeter_macrocephalus,465984.579,1689315.991
physeter_macrocephalus,465984.579,1689315.991
physeter_macrocephalus,465984.579,1689315.991
physeter_macrocephalus,465984.579,1689315.991
physeter_macrocephalus,465984.579,1689315.991
physeter_macrocephalus,458518.0509,1688982.655
physeter_macrocephalus,460170.8203,1688128.771
physeter_macrocephalus,460134.6363,1688129.782
physeter_macrocephalus,460502.8235,1686400.394
physeter_macrocephalus,460698.6405,1685759.313
physeter_macrocephalus,460290.3311,1687836.101
physeter_macrocephalus,459280.4074,1688607.239
physeter_macrocephalus,466001.3684,1689301.551
physeter_macrocephalus,466001.3684,1689301.551
physeter_macrocephalus,466001.3684,1689301.551
physeter_macrocephalus,466001.3684,1689301.551
physeter_macrocephalus,463444.2679,1688576.769
physeter_macrocephalus,453249.5524,1704802.207
physeter_macrocephalus,465003.2384,1689915.536
physeter_macrocephalus,465003.2384,1689915.536
physeter_macrocephalus,465003.2384,1689915.536
physeter_macrocephalus,465003.2384,1689915.536
physeter_macrocephalus,465003.2384,1689915.536
physeter_macrocephalus,465003.2384,1689915.536
physeter_macrocephalus,465003.2384,1689915.536
physeter_macrocephalus,465003.2384,1689915.536
physeter_macrocephalus,459481.7272,1685278.894
physeter_macrocephalus,459499.482,1685638.171
physeter_macrocephalus,459533.0637,1685399.25
physeter_macrocephalus,458905.177,1683030.894
physeter_macrocephalus,457467.9157,1684540.608
physeter_macrocephalus,456691.8227,1688268.349
physeter_macrocephalus,458021.8048,1689038.908
physeter_macrocephalus,456974.8933,1694374.105
physeter_macrocephalus,465971.6354,1689288.469
physeter_macrocephalus,465971.6354,1689288.469
physeter_macrocephalus,465971.6354,1689288.469
physeter_macrocephalus,465971.6354,1689288.469
physeter_macrocephalus,465971.6354,1689288.469
physeter_macrocephalus,465971.6354,1689288.469
physeter_macrocephalus,465971.6354,1689288.469
physeter_macrocephalus,460265.4583,1680259.055
physeter_macrocephalus,460607.3582,1681737.927
physeter_macrocephalus,461301.3113,1682362.53
physeter_macrocephalus,459867.6138,1684258.829
physeter_macrocephalus,458702.9595,1684623.445
physeter_macrocephalus,459158.9762,1685659.425
physeter_macrocephalus,458894.1116,1686441.666
physeter_macrocephalus,457791.6104,1685741.632
physeter_macrocephalus,457242.8151,1684873.994
physeter_macrocephalus,455007.6839,1686705.607
physeter_macrocephalus,455065.066,1686685.892
physeter_macrocephalus,454983.0429,1686867.08
physeter_macrocephalus,454819.5108,1686822.25
physeter_macrocephalus,454852.5549,1686706.895
physeter_macrocephalus,465818.8783,1689707.38
physeter_macrocephalus,446887.6935,1703826.49
physeter_macrocephalus,465997.1694,1689305.741
physeter_macrocephalus,465997.1694,1689305.741
physeter_macrocephalus,465997.1694,1689305.741
physeter_macrocephalus,465997.1694,1689305.741
physeter_macrocephalus,460529.3615,1680995.736
physeter_macrocephalus,460233.2774,1680870.094
physeter_macrocephalus,458181.2164,1683016.889
physeter_macrocephalus,457139.3879,1681705.662
physeter_macrocephalus,465993.161,1689318.339
physeter_macrocephalus,465993.161,1689318.339
physeter_macrocephalus,465993.161,1689318.339
physeter_macrocephalus,465993.161,1689318.339
physeter_macrocephalus,465993.161,1689318.339
physeter_macrocephalus,465993.161,1689318.339
physeter_macrocephalus,465993.161,1689318.339
physeter_macrocephalus,465993.161,1689318.339
physeter_macrocephalus,465993.161,1689318.339
physeter_macrocephalus,465993.161,1689318.339
physeter_macrocephalus,465993.161,1689318.339
physeter_macrocephalus,450701.6387,1692617.487
physeter_macrocephalus,451106.2635,1692447.401
physeter_macrocephalus,453852.1922,1692255.284
physeter_macrocephalus,454133.2234,1692614.956
physeter_macrocephalus,465997.1704,1689305.41
physeter_macrocephalus,465997.1704,1689305.41
physeter_macrocephalus,465994.003,1689324.203
physeter_macrocephalus,465994.003,1689324.203
physeter_macrocephalus,465994.003,1689324.203
physeter_macrocephalus,465873.2508,1689202.637
physeter_macrocephalus,462088.0726,1684598.94
physeter_macrocephalus,455047.4765,1687148.391
physeter_macrocephalus,457107.0651,1685731.982
physeter_macrocephalus,457107.0651,1685731.982
physeter_macrocephalus,443597.3845,1700148.667
physeter_macrocephalus,465936.5457,1689256.46
physeter_macrocephalus,465936.5457,1689256.46
physeter_macrocephalus,465936.5457,1689256.46
physeter_macrocephalus,465936.5457,1689256.46
physeter_macrocephalus,461121.64,1683553.169
physeter_macrocephalus,465877.2589,1689190.15
physeter_macrocephalus,450258.5232,1699732.304
physeter_macrocephalus,450383.8208,1699555.51
physeter_macrocephalus,450523.242,1699204.773
physeter_macrocephalus,450541.6389,1699038.691
physeter_macrocephalus,450636.0879,1698742.271
physeter_macrocephalus,465916.4394,1689267.02
physeter_macrocephalus,465916.4394,1689267.02
physeter_macrocephalus,465916.4394,1689267.02
physeter_macrocephalus,465916.4394,1689267.02
physeter_macrocephalus,465916.4394,1689267.02
physeter_macrocephalus,465916.4394,1689267.02
physeter_macrocephalus,465916.4394,1689267.02
physeter_macrocephalus,465916.4394,1689267.02
physeter_macrocephalus,465916.4394,1689267.02
physeter_macrocephalus,465916.4394,1689267.02
physeter_macrocephalus,465916.4394,1689267.02
physeter_macrocephalus,461261.2037,1681382.446
physeter_macrocephalus,463474.0162,1680382.284
physeter_macrocephalus,464541.6595,1679385.626
physeter_macrocephalus,462922.2296,1679306.066
physeter_macrocephalus,462861.2686,1679447.802
physeter_macrocephalus,459687.349,1682170.443
physeter_macrocephalus,465929.6422,1689267.832
physeter_macrocephalus,465929.6422,1689267.832
physeter_macrocephalus,465929.6422,1689267.832
physeter_macrocephalus,465929.6422,1689267.832
physeter_macrocephalus,458783.8686,1682637.068
physeter_macrocephalus,456628.3771,1688005.073
physeter_macrocephalus,455149.8558,1691588.356
physeter_macrocephalus,454153.2501,1700956.742
physeter_macrocephalus,454171.0432,1700874.608
physeter_macrocephalus,456536.2624,1699776
physeter_macrocephalus,456408.6093,1699671.497
physeter_macrocephalus,456104.4178,1699267.162
physeter_macrocephalus,457554.7929,1697196.996
physeter_macrocephalus,450564.4004,1703856.62
physeter_macrocephalus,465016.1606,1689863.589
physeter_macrocephalus,465016.1606,1689863.589
physeter_macrocephalus,465016.1606,1689863.589
physeter_macrocephalus,465062.9577,1689829.214
physeter_macrocephalus,465062.9577,1689829.214
physeter_macrocephalus,460689.6421,1689412.777
physeter_macrocephalus,460563.1429,1690605.5
physeter_macrocephalus,460758.0597,1692199.009
physeter_macrocephalus,459385.9901,1691078.894
physeter_macrocephalus,459332.1343,1690982.974
physeter_macrocephalus,458986.0072,1690536.248
physeter_macrocephalus,458739.8409,1691084.861
physeter_macrocephalus,464885.5334,1690121.034
physeter_macrocephalus,464705.0597,1690239.201
physeter_macrocephalus,458892.3876,1684589.333
physeter_macrocephalus,465901.9581,1689450.136
physeter_macrocephalus,465901.9581,1689450.136
physeter_macrocephalus,465901.9581,1689450.136
physeter_macrocephalus,465901.9581,1689450.136
physeter_macrocephalus,465901.9581,1689450.136
physeter_macrocephalus,465901.9581,1689450.136
physeter_macrocephalus,465901.9581,1689450.136
physeter_macrocephalus,465901.9581,1689450.136
physeter_macrocephalus,465901.9581,1689450.136
physeter_macrocephalus,465901.9581,1689450.136
physeter_macrocephalus,465901.9581,1689450.136
physeter_macrocephalus,465901.9581,1689450.136
physeter_macrocephalus,465901.9581,1689450.136
physeter_macrocephalus,465901.9581,1689450.136
physeter_macrocephalus,465901.9581,1689450.136
physeter_macrocephalus,465901.9581,1689450.136
physeter_macrocephalus,465901.9581,1689450.136
physeter_macrocephalus,465901.9581,1689450.136
physeter_macrocephalus,465901.9581,1689450.136
physeter_macrocephalus,465901.9581,1689450.136
physeter_macrocephalus,465901.9581,1689450.136
physeter_macrocephalus,465901.9581,1689450.136
physeter_macrocephalus,465901.9581,1689450.136
physeter_macrocephalus,465901.9581,1689450.136
physeter_macrocephalus,465901.9581,1689450.136
physeter_macrocephalus,465901.9581,1689450.136
physeter_macrocephalus,465901.9581,1689450.136
physeter_macrocephalus,465901.9581,1689450.136
physeter_macrocephalus,465901.9581,1689450.136
physeter_macrocephalus,465901.9581,1689450.136
physeter_macrocephalus,465901.9581,1689450.136
physeter_macrocephalus,465901.9581,1689450.136
physeter_macrocephalus,465901.9581,1689450.136
physeter_macrocephalus,465901.9581,1689450.136
physeter_macrocephalus,465901.9581,1689450.136
physeter_macrocephalus,465901.9581,1689450.136
physeter_macrocephalus,465901.9581,1689450.136
physeter_macrocephalus,465901.9581,1689450.136
physeter_macrocephalus,465901.9581,1689450.136
physeter_macrocephalus,465901.9581,1689450.136
physeter_macrocephalus,465901.9581,1689450.136
physeter_macrocephalus,465901.9581,1689450.136
physeter_macrocephalus,465901.9581,1689450.136
physeter_macrocephalus,465901.9581,1689450.136
physeter_macrocephalus,465901.9581,1689450.136
physeter_macrocephalus,465901.9581,1689450.136
physeter_macrocephalus,465901.9581,1689450.136
physeter_macrocephalus,465901.9581,1689450.136
physeter_macrocephalus,465901.9581,1689450.136
physeter_macrocephalus,465901.9581,1689450.136
physeter_macrocephalus,465901.9581,1689450.136
physeter_macrocephalus,465901.9581,1689450.136
physeter_macrocephalus,465901.9581,1689450.136
physeter_macrocephalus,465901.9581,1689450.136
physeter_macrocephalus,465901.9581,1689450.136
physeter_macrocephalus,465901.9581,1689450.136
physeter_macrocephalus,465901.9581,1689450.136
physeter_macrocephalus,465901.9581,1689450.136
physeter_macrocephalus,465901.9581,1689450.136
physeter_macrocephalus,465901.9581,1689450.136
physeter_macrocephalus,465901.9581,1689450.136
physeter_macrocephalus,465901.9581,1689450.136
physeter_macrocephalus,465901.9581,1689450.136
physeter_macrocephalus,465901.9581,1689450.136
physeter_macrocephalus,465901.9581,1689450.136
physeter_macrocephalus,465901.9581,1689450.136
physeter_macrocephalus,465901.9581,1689450.136
physeter_macrocephalus,465901.9581,1689450.136
physeter_macrocephalus,465901.9581,1689450.136
physeter_macrocephalus,465901.9581,1689450.136
physeter_macrocephalus,465901.9581,1689450.136
physeter_macrocephalus,465901.9581,1689450.136
physeter_macrocephalus,465901.9581,1689450.136
physeter_macrocephalus,465901.9581,1689450.136
physeter_macrocephalus,465901.9581,1689450.136
physeter_macrocephalus,465901.9581,1689450.136
physeter_macrocephalus,465901.9581,1689450.136
physeter_macrocephalus,465901.9581,1689450.136
physeter_macrocephalus,465901.9581,1689450.136
physeter_macrocephalus,465901.9581,1689450.136
physeter_macrocephalus,465901.9581,1689450.136
physeter_macrocephalus,465901.9581,1689450.136
physeter_macrocephalus,465901.9581,1689450.136
physeter_macrocephalus,465901.9581,1689450.136
physeter_macrocephalus,465901.9581,1689450.136
physeter_macrocephalus,465901.9581,1689450.136
physeter_macrocephalus,465901.9581,1689450.136
physeter_macrocephalus,465901.9581,1689450.136
physeter_macrocephalus,465901.9581,1689450.136
physeter_macrocephalus,465901.9581,1689450.136
physeter_macrocephalus,465901.9581,1689450.136
physeter_macrocephalus,465901.9581,1689450.136
physeter_macrocephalus,465901.9581,1689450.136
physeter_macrocephalus,465901.9581,1689450.136
physeter_macrocephalus,465901.9581,1689450.136
physeter_macrocephalus,465901.9581,1689450.136
physeter_macrocephalus,465901.9581,1689450.136
physeter_macrocephalus,465901.9581,1689450.136
physeter_macrocephalus,465901.9581,1689450.136
physeter_macrocephalus,465901.9581,1689450.136
physeter_macrocephalus,465901.9581,1689450.136
physeter_macrocephalus,465901.9581,1689450.136
physeter_macrocephalus,465901.9581,1689450.136
physeter_macrocephalus,465901.9581,1689450.136
physeter_macrocephalus,465901.9581,1689450.136
physeter_macrocephalus,465901.9581,1689450.136
physeter_macrocephalus,465901.9581,1689450.136
physeter_macrocephalus,465901.9581,1689450.136
physeter_macrocephalus,465901.9581,1689450.136
physeter_macrocephalus,465901.9581,1689450.136
physeter_macrocephalus,465901.9581,1689450.136
physeter_macrocephalus,465901.9581,1689450.136
physeter_macrocephalus,465901.9581,1689450.136
physeter_macrocephalus,465901.9581,1689450.136
physeter_macrocephalus,465901.9581,1689450.136
physeter_macrocephalus,465901.9581,1689450.136
physeter_macrocephalus,465901.9581,1689450.136
physeter_macrocephalus,465901.9581,1689450.136
physeter_macrocephalus,465901.9581,1689450.136
physeter_macrocephalus,465901.9581,1689450.136
physeter_macrocephalus,465901.9581,1689450.136
physeter_macrocephalus,465901.9581,1689450.136
physeter_macrocephalus,465901.9581,1689450.136
physeter_macrocephalus,465901.9581,1689450.136
physeter_macrocephalus,465901.9581,1689450.136
physeter_macrocephalus,465901.9581,1689450.136
physeter_macrocephalus,465901.9581,1689450.136
physeter_macrocephalus,465901.9581,1689450.136
physeter_macrocephalus,465901.9581,1689450.136
physeter_macrocephalus,465901.9581,1689450.136
physeter_macrocephalus,465901.9581,1689450.136
physeter_macrocephalus,465901.9581,1689450.136
physeter_macrocephalus,465901.9581,1689450.136
physeter_macrocephalus,465901.9581,1689450.136
physeter_macrocephalus,465901.9581,1689450.136
physeter_macrocephalus,465901.9581,1689450.136
physeter_macrocephalus,465901.9581,1689450.136
physeter_macrocephalus,465901.9581,1689450.136
physeter_macrocephalus,465901.9581,1689450.136
physeter_macrocephalus,465901.9581,1689450.136
physeter_macrocephalus,465901.9581,1689450.136
physeter_macrocephalus,465901.9581,1689450.136
physeter_macrocephalus,465901.9581,1689450.136
physeter_macrocephalus,465901.9581,1689450.136
physeter_macrocephalus,465901.9581,1689450.136
physeter_macrocephalus,465901.9581,1689450.136
physeter_macrocephalus,465901.9581,1689450.136
physeter_macrocephalus,465901.9581,1689450.136
physeter_macrocephalus,465901.9581,1689450.136
physeter_macrocephalus,465901.9581,1689450.136
physeter_macrocephalus,465901.9581,1689450.136
physeter_macrocephalus,465901.9581,1689450.136
physeter_macrocephalus,465901.9581,1689450.136
physeter_macrocephalus,465901.9581,1689450.136
physeter_macrocephalus,465901.9581,1689450.136
physeter_macrocephalus,465901.9581,1689450.136
physeter_macrocephalus,465901.9581,1689450.136
physeter_macrocephalus,465901.9581,1689450.136
physeter_macrocephalus,465901.9581,1689450.136
physeter_macrocephalus,465901.9581,1689450.136
physeter_macrocephalus,465901.9581,1689450.136
physeter_macrocephalus,465901.9581,1689450.136
physeter_macrocephalus,465901.9581,1689450.136
physeter_macrocephalus,465901.9581,1689450.136
physeter_macrocephalus,465901.9581,1689450.136
physeter_macrocephalus,465901.9581,1689450.136
physeter_macrocephalus,465901.9581,1689450.136
physeter_macrocephalus,465901.9581,1689450.136
physeter_macrocephalus,465901.9581,1689450.136
physeter_macrocephalus,465901.9581,1689450.136
physeter_macrocephalus,465901.9581,1689450.136
physeter_macrocephalus,465901.9581,1689450.136
physeter_macrocephalus,465901.9581,1689450.136
physeter_macrocephalus,466014.3019,1689321.385
physeter_macrocephalus,466014.3019,1689321.385
physeter_macrocephalus,466014.3019,1689321.385
physeter_macrocephalus,463904.3648,1687900.606
physeter_macrocephalus,459495.4,1686759.985
physeter_macrocephalus,466181.5167,1689860.942
physeter_macrocephalus,466181.5167,1689860.942
physeter_macrocephalus,466181.5167,1689860.942
physeter_macrocephalus,466181.5167,1689860.942
physeter_macrocephalus,466181.5167,1689860.942
physeter_macrocephalus,466181.5167,1689860.942
physeter_macrocephalus,456886.6947,1691121.554
physeter_macrocephalus,454726.6107,1695662.09
physeter_macrocephalus,453307.4668,1698583.46
physeter_macrocephalus,449252.5823,1710267.71
physeter_macrocephalus,450291.3928,1714595.52
physeter_macrocephalus,452338.9595,1711516.593
physeter_macrocephalus,452803.6081,1711458.944
physeter_macrocephalus,453215.5748,1708582.933
physeter_macrocephalus,453678.4469,1708440.906
physeter_macrocephalus,451389.8935,1705508.201
physeter_macrocephalus,451374.3129,1705424.44
physeter_macrocephalus,466180.001,1689865.362
physeter_macrocephalus,466180.001,1689865.362
physeter_macrocephalus,466180.001,1689865.362
physeter_macrocephalus,466180.001,1689865.362
physeter_macrocephalus,454861.6674,1691887.17
physeter_macrocephalus,456799.5694,1690801.48
physeter_macrocephalus,456053.5792,1691685.666
physeter_macrocephalus,465967.2964,1689315.278
physeter_macrocephalus,465967.2964,1689315.278
physeter_macrocephalus,465967.2964,1689315.278
physeter_macrocephalus,465967.2964,1689315.278
physeter_macrocephalus,462031.3783,1685036.989
physeter_macrocephalus,457981.6833,1691575.328
physeter_macrocephalus,460580.167,1692411.004
physeter_macrocephalus,460315.0479,1692567.138
physeter_macrocephalus,460059.3015,1692916.52
physeter_macrocephalus,458876.8887,1694232.262
physeter_macrocephalus,458499.7566,1694678.014
physeter_macrocephalus,458232.5392,1696390.327
physeter_macrocephalus,456985.7336,1696957.334
physeter_macrocephalus,456679.1375,1697813.289
physeter_macrocephalus,465959.8127,1689304.307
physeter_macrocephalus,458332.0884,1685393.078
physeter_macrocephalus,457394.7483,1688686.285
physeter_macrocephalus,454644.4396,1699677.153
physeter_macrocephalus,456250.2869,1699601.427
physeter_macrocephalus,456529.5586,1698237.738
physeter_macrocephalus,457280.6586,1693356.011
physeter_macrocephalus,457300.8762,1692954.801
physeter_macrocephalus,456944.3121,1692817.43
physeter_macrocephalus,455081.4474,1693741.364
physeter_macrocephalus,452517.2517,1694929.925
physeter_macrocephalus,452080.2645,1694903.154
physeter_macrocephalus,465258.233,1690095.766
physeter_macrocephalus,460947.4321,1686162.448
physeter_macrocephalus,457324.6793,1690777.017
physeter_macrocephalus,450134.1903,1702099.767
physeter_macrocephalus,446889.6072,1695359.178
physeter_macrocephalus,449301.5713,1695560.914
physeter_macrocephalus,450271.3378,1696211.37
physeter_macrocephalus,450688.8958,1695746.225
physeter_macrocephalus,451554.1141,1695671.296
physeter_macrocephalus,460132.9729,1682270.146
physeter_macrocephalus,460096.3621,1682184.224
physeter_macrocephalus,456244.961,1687137.909
physeter_macrocephalus,457250.786,1687951.316
physeter_macrocephalus,457194.0376,1687889.46
physeter_macrocephalus,457791.5495,1688942.436
physeter_macrocephalus,458356.1128,1691151.791
physeter_macrocephalus,466192.0175,1689867.94
physeter_macrocephalus,466192.0455,1689858.207
physeter_macrocephalus,465192.8696,1690090.271
physeter_macrocephalus,465192.8696,1690090.271
physeter_macrocephalus,465192.8696,1690090.271
physeter_macrocephalus,465192.8696,1690090.271
physeter_macrocephalus,465192.8696,1690090.271
physeter_macrocephalus,442089.0248,1725462.07
physeter_macrocephalus,465664.409,1689137.448
physeter_macrocephalus,465664.409,1689137.448
physeter_macrocephalus,456331.2068,1687607.176
physeter_macrocephalus,450153.6395,1710422.875
physeter_macrocephalus,455665.7422,1681846.39
physeter_macrocephalus,457735.3757,1688739.011
physeter_macrocephalus,466013.8901,1689090.778
physeter_macrocephalus,466013.8901,1689090.778
physeter_macrocephalus,466013.8901,1689090.778
physeter_macrocephalus,466013.8901,1689090.778
physeter_macrocephalus,466013.8901,1689090.778
physeter_macrocephalus,466013.8901,1689090.778
physeter_macrocephalus,466013.8901,1689090.778
physeter_macrocephalus,466013.8901,1689090.778
physeter_macrocephalus,466013.8901,1689090.778
physeter_macrocephalus,466013.8901,1689090.778
physeter_macrocephalus,455453.6228,1694388.394
physeter_macrocephalus,454081.2582,1690302.18
physeter_macrocephalus,454183.1352,1685345.326
physeter_macrocephalus,459896.9382,1683094.059
physeter_macrocephalus,461927.9538,1679721.785
physeter_macrocephalus,459920.4201,1679053.002
physeter_macrocephalus,456996.6005,1678295.517
physeter_macrocephalus,455936.3875,1679225.058
physeter_macrocephalus,454804.6294,1680152.374
physeter_macrocephalus,453222.0876,1680722.345
physeter_macrocephalus,440070.2809,1718588.248
physeter_macrocephalus,437306.0087,1720046.823
physeter_macrocephalus,437142.1766,1720312.433
physeter_macrocephalus,436213.2261,1721551.735
physeter_macrocephalus,434560.5536,1723907.225
physeter_macrocephalus,434330.2806,1724268.754
physeter_macrocephalus,431986.4812,1726617.064
physeter_macrocephalus,429350.0321,1730514.071
physeter_macrocephalus,432591.988,1732692.268
physeter_macrocephalus,431326.9697,1734042.093
physeter_macrocephalus,433780.9549,1733593.355
physeter_macrocephalus,438629.1216,1733741.091
physeter_macrocephalus,438581.9146,1733776.843
physeter_macrocephalus,444761.275,1694830.875
physeter_macrocephalus,444784.0186,1694890.643
physeter_macrocephalus,447143.792,1694668.455
physeter_macrocephalus,453372.9555,1694717.454
physeter_macrocephalus,452703.443,1694662.369
physeter_macrocephalus,452514.5316,1694759.262
physeter_macrocephalus,459044.8555,1690612.051
physeter_macrocephalus,458539.2931,1688988.46
physeter_macrocephalus,458575.9152,1688857.16
physeter_macrocephalus,459265.2246,1688583.089
physeter_macrocephalus,454231.4964,1690234.405
physeter_macrocephalus,454296.3146,1690515.704
physeter_macrocephalus,454201.8478,1692192.957
physeter_macrocephalus,453922.091,1696432.834
physeter_macrocephalus,445804.3842,1707652.487
physeter_macrocephalus,445000.1065,1707150.735
physeter_macrocephalus,440408.1051,1705416.249
physeter_macrocephalus,440289.8512,1705433.844
physeter_macrocephalus,439555.022,1705351.585
physeter_macrocephalus,439342.508,1703131.482
physeter_macrocephalus,439207.4862,1703222.381
physeter_macrocephalus,439043.4715,1706241.462
physeter_macrocephalus,439134.1505,1706594.322
physeter_macrocephalus,442063.2865,1710269.972
physeter_macrocephalus,444947.5143,1711957.225
physeter_macrocephalus,445161.1137,1712192.568
physeter_macrocephalus,446223.6041,1713041.817
physeter_macrocephalus,450867.6173,1708580.08
physeter_macrocephalus,451422.0255,1707422.672
physeter_macrocephalus,451836.145,1706744.744
physeter_macrocephalus,452439.8779,1708372.639
physeter_macrocephalus,451576.4923,1705350.354
physeter_macrocephalus,450575.905,1706010.491
physeter_macrocephalus,448726.617,1707615.792
physeter_macrocephalus,446789.6833,1681923.736
physeter_macrocephalus,443704.0009,1688544.593
physeter_macrocephalus,443078.0201,1690806.14
physeter_macrocephalus,442047.0824,1693929.072
physeter_macrocephalus,457428.5646,1692074.183
physeter_macrocephalus,456975.9658,1684776.734
physeter_macrocephalus,458412.964,1682843.944
physeter_macrocephalus,458308.7893,1682040.943
